id,issue_id,summary,description,status,address,rating,lat,lng,url,user_id,created_at,updated_at,acknowledged_at,closed_at
2176,1202740,Signals / Signs,"There has been a recent change to the traffic light pattern at Macon Pond Rd and Blue Ridge Rd.   This is not a good change during the morning commute.  What typically takes 7 minutes to get from Glenwood Ave to Lake Boone Trail using Duraleigh/Blue Ridge now takes 15 minutes.  The light isn't staying green long enough for the traffic coming on Duraleigh from Edwards Mill to make it through both the Blue Ridge and Macon Pond lights.  It's making traffic back up past Edwards Mill.   When it finally does turn green, the traffic coming from Blue Ridge at Crabtree all get to go through.   The traffic coming from Edwards Mill is stuck sitting at the Blue Ridge/Duraleigh light and then the Macon Pond light.   It's making traffic flow during the morning commute much more congested.",Archived,"Macon Pond Rd At Blue Ridge Rd Raleigh, North Carolina",3,35.8193386,-78.7049176,https://seeclickfix.com/api/v2/issues/1202740,81445,2014-07-24T11:26:17-04:00,2014-07-31T09:21:19-04:00,2014-07-24T13:37:28-04:00,2014-07-31T09:21:19-04:00
2177,1202580,Attaboy for Raleigh police,"This is an attaboy - i greatly appreciate the attention this block has gotten from the police this summer - every time i step onto my porch to check the state of things i see a cruiser - the hookers and dealers are not totally gone, but i know from living here a while that the street has improved quite a bit - i think if the tree in front of 807 was cut back away from the overhead power lines (as it should be) the street would be even quieter - but again, thank you",Archived,"803 E Davie St Raleigh, North Carolina",2,35.775554,-78.626164,https://seeclickfix.com/api/v2/issues/1202580,0,2014-07-24T09:26:04-04:00,2014-07-24T13:44:54-04:00,,2014-07-24T13:44:54-04:00
2178,1202536,Garbage / Recycling / Yard Waste,City of Raleigh green trash can and blue recycle bin left in front of house on a consistent basis.  ,Archived,"3712 Old Coach Road Raleigh, North Carolina",2,35.832206,-78.564907,https://seeclickfix.com/api/v2/issues/1202536,0,2014-07-24T08:30:51-04:00,2014-07-25T14:45:09-04:00,2014-07-24T08:36:20-04:00,2014-07-25T14:45:09-04:00
2179,1201903,Vegetation / Overgrowth,STILL a lot of giant weeds on the hill in the back of the house abutting a neighboring home. ,Archived,"4334 Bay Rum Lane Raleigh, NC 27610, USA",2,35.72882511,-78.53491613,https://seeclickfix.com/api/v2/issues/1201903,0,2014-07-23T23:17:44-04:00,2014-07-24T15:24:41-04:00,2014-07-24T08:35:28-04:00,2014-07-24T15:24:41-04:00
2180,1201762,Other Issues not noted above,"Parking in yard. Vehicle for sale. 
- the owner has parked a vehicle in the yard in violation of city code. 


Non-Erodible Surfaces Required for Residential Front-Yard Parking

The City of Raleigh requires that driveways and parking within the front yard of single family detached dwellings be constructed of non-erodible surfaces such as asphalt, concrete or pavers, or four inches of gravel with permanent borders.  Otherwise, parking is restricted to single-file parking in front of the driveway cut.",Archived,"3909 Old Creek Court Raleigh, NC 27604, USA",4,35.83369642,-78.58739158,https://seeclickfix.com/api/v2/issues/1201762,0,2014-07-23T21:20:01-04:00,2014-07-25T11:18:13-04:00,2014-07-24T08:33:36-04:00,2014-07-25T09:54:08-04:00
2181,1201715,Vegetation / Overgrowth,"At the Millbrook Road and Lead MIne Road intersection, at CAT Stop sign #8762, there is a PLANTATION of poison ivy, growing on the north side of Millbrook, just before Lead Mine.  It is so bad that some of it reaches halfway into the sidewalk passage. This energetic growth of a noxious weed poses a hazard to anyone passing by on the sidewalk.",Archived,"1676 West Millbrook Road Raleigh, North Carolina",2,35.85664966,-78.67080542,https://seeclickfix.com/api/v2/issues/1201715,331216,2014-07-23T20:47:46-04:00,2014-07-24T13:39:38-04:00,2014-07-24T08:31:45-04:00,2014-07-24T13:39:38-04:00
2182,1201674,Quick changing intersection,"The intersection of Trailwood Dr and Lineberry has one of the most sensitive light changes.  While traveling on Trailwood, you're lucky to have the light stay green for more than 10 seconds.  If anyone at all is coming from Lineberry or towards Wolftech the light will begin to change before the car even reaches the intersection.  And if someone is simply turning right the light changes but the car has already turned and drove off.  More times than not the light just changes all of a sudden and no one is even there.  The intersection changes too frequently and might as well be a four way stop with how often it turns red.  Travel down the road a couple times of a day and its easy to see it.   ",Archived,"1920 Trailwood Drive Raleigh, North Carolina",3,35.7503331,-78.69489409,https://seeclickfix.com/api/v2/issues/1201674,122867,2014-07-23T20:22:17-04:00,2014-07-30T14:38:28-04:00,2014-07-24T08:30:03-04:00,2014-07-28T16:08:00-04:00
2183,1201655,Graffiti,Graffiti is scribbled on the elevated sewer entrance (not sure exactly what they are called - see photo) that is on the field-side of the lake. It is visible if you are walking towards the parking lot on Millbrook Road. ,Archived,"Greenway Trail Raleigh, NC 27609, USA",4,35.85800291,-78.66014399,https://seeclickfix.com/api/v2/issues/1201655,35390,2014-07-23T20:06:59-04:00,2014-07-28T10:55:27-04:00,2014-07-24T08:28:48-04:00,2014-07-28T10:55:27-04:00
2184,1201615,Other Issues not noted above,Disabled vehicle (rear passenger tire is flat) being stored on city street. ,Archived,"3924-3928 Saratoga Drive Raleigh, NC 27604, USA",4,35.83611892,-78.58729777,https://seeclickfix.com/api/v2/issues/1201615,27899,2014-07-23T19:45:23-04:00,2014-07-30T09:46:02-04:00,2014-07-24T08:27:56-04:00,2014-07-30T09:46:02-04:00
2185,1201433,Pole supporting street sign is damaged,"The pole that supports the street sign at the corner of Clark and Horne has been hit and is loose in the ground.  The sign was turned when it was hit, so now Horne Street appears to be Clark Ave.",Archived,"Clark And Horne Raleigh, North Carolina",3,35.7894686,-78.6666764,https://seeclickfix.com/api/v2/issues/1201433,0,2014-07-23T18:10:36-04:00,2015-01-12T09:57:45-05:00,2014-07-24T08:24:52-04:00,2015-01-12T09:57:45-05:00
2186,1201361,Abandoned vehicle,"Abandoned? car has been parked on public street behind Barton Place Townhomes for over 3 weeks. Blue Saturn with SC plate JUQ-954.  Believe it may be owned by visitor to a home on corner of Scales /Nash which is site of many Raleigh PD visits, drug activity.",Archived,"Faison St Raleigh, North Carolina",4,35.80009561,-78.63793985,https://seeclickfix.com/api/v2/issues/1201361,0,2014-07-23T17:17:05-04:00,2014-07-24T14:10:57-04:00,2014-07-24T08:23:55-04:00,2014-07-24T13:30:33-04:00
2187,1201267,Vegetation / Overgrowth,Lot abutting sidewalk is overgrown with weeds. Garbage is regularly strewn on lot and on side of road and requires regular attention ,Archived,"4955 Thornton Road Raleigh, North Carolina",4,35.89853979,-78.55583931,https://seeclickfix.com/api/v2/issues/1201267,435230,2014-07-23T15:33:40-04:00,2014-07-29T10:22:37-04:00,2014-07-24T08:17:58-04:00,2014-07-29T10:22:37-04:00
2188,1201219,Signals / Signs,Missing street signs. There was no street signs at this intersection to address the names of Trailwood and Lineberry Dr.,Archived,"3098 Lineberry Drive Raleigh, North Carolina",3,35.75029795,-78.69483996,https://seeclickfix.com/api/v2/issues/1201219,0,2014-07-23T15:13:30-04:00,2015-01-12T09:57:45-05:00,2014-07-24T08:17:09-04:00,2015-01-12T09:57:45-05:00
2189,1201096,Signals / Signs,"Stop sign at this intersection is regularly ignored- Maybe it needs some flags? I see people run it EVERY DAY. Its more common for people to not look and run it, than it is for them to stop.  ",Archived,"821-999 Manchester Drive Raleigh, North Carolina",4,35.84941173,-78.6511366,https://seeclickfix.com/api/v2/issues/1201096,0,2014-07-23T13:40:25-04:00,2015-01-12T09:57:45-05:00,2014-07-23T14:41:05-04:00,2015-01-12T09:57:45-05:00
2190,1201002,Signals / Signs,Yield sign has been knocked down at corner of New Hope Road and Commodity Parkway again,Archived,"Commodity Parkway Raleigh, North Carolina",4,35.77616,-78.5617118,https://seeclickfix.com/api/v2/issues/1201002,0,2014-07-23T12:21:15-04:00,2014-07-25T09:32:38-04:00,2014-07-23T14:36:30-04:00,2014-07-24T08:21:22-04:00
2191,1200921,Vegetation / Overgrowth,"Due to the vegetation/overgrowth blocking the intersection it is impossible to see Courtland Dr. from Wake Forest Rd.  Very dangerous for anyone attempting to exit Wake Forest onto Courtland Dr.  Not sure it this is an active bus line but there also appears to be a ""bus bench"" buried under all the vegetation as well. In the interest of public safety this area needs to be cleared out.",Archived,"Courtland Dr. And Wake Forest Rd. Raleigh, North Carolina",3,35.798978,-78.6265229,https://seeclickfix.com/api/v2/issues/1200921,0,2014-07-23T11:20:57-04:00,2014-07-25T21:39:56-04:00,,2014-07-23T14:34:23-04:00
2192,1200884,Other Issues not noted above,Speeding city vehicle. #4654 truck. ,Archived,"1926-1998 Glenwood Avenue Raleigh, NC 27608, USA",2,35.80714798,-78.64759064,https://seeclickfix.com/api/v2/issues/1200884,134757,2014-07-23T11:03:07-04:00,2014-07-23T14:32:09-04:00,,2014-07-23T14:32:09-04:00
2193,1200693,Signals / Signs,Parking sign appears to have knocked down by a vehicle. By entrance to fedex parking lot at 2712 Hillsborough st.    ,Archived,"2712 Hillsborough Street Raleigh, NC 27607, USA",2,35.78859102,-78.67152238,https://seeclickfix.com/api/v2/issues/1200693,389379,2014-07-23T08:41:12-04:00,2014-08-11T14:52:04-04:00,2014-07-23T14:18:06-04:00,2014-08-11T14:52:04-04:00
2194,1200537,Signals / Signs,"Sign chained to crosswalk post.

Woodburn/Hillsborough intersection on Northeast corner.",Archived,"1720 Woodburn Road Raleigh, North Carolina",2,35.78548876,-78.66050959,https://seeclickfix.com/api/v2/issues/1200537,9682,2014-07-23T06:52:06-04:00,2014-07-28T15:58:55-04:00,2014-07-23T14:15:12-04:00,2014-07-28T15:58:55-04:00
2195,1199986,Signals / Signs,"I believe this location could really use a ""DO NOT BLOCK INTERSECTION"" sign.  Every day during the 5 PM rush hour, cars back up at the Millbrook light and block this road.  The cars trying to turn left into it have to sit  in the turn lane and sometimes back up far enough that they cause near misses in the Northbound lanes.  ",Archived,"Loft Raleigh, North Carolina",3,35.85888847,-78.63960967,https://seeclickfix.com/api/v2/issues/1199986,23141,2014-07-22T23:08:21-04:00,2015-01-12T09:57:45-05:00,2014-07-23T12:05:18-04:00,2015-01-12T09:57:45-05:00
2196,1199981,Graffiti,Graffiti on fence facing Millbrook.  Was there on 7/22 but not on 7/21.  Black spray paint on a wood fence.  Cannot tell what the word is.,Archived,"Winthrop Raleigh, North Carolina",3,35.8620103,-78.688977,https://seeclickfix.com/api/v2/issues/1199981,0,2014-07-22T23:05:22-04:00,2014-07-28T15:40:48-04:00,2014-07-23T12:04:36-04:00,2014-07-28T10:55:52-04:00
2197,1199777,Parks / Greenways,Graffiti on Baileywick Park greenway trail,Archived,"Baileywick Trail Raleigh, NC 27615, USA",3,35.90677643,-78.66871643,https://seeclickfix.com/api/v2/issues/1199777,0,2014-07-22T20:42:16-04:00,2014-07-23T16:45:17-04:00,2014-07-23T12:03:50-04:00,2014-07-23T15:58:00-04:00
2198,1199673,Garbage / Recycling / Yard Waste,"Yesterday a sofa was dumped here. Today, several TVs have been added to the stack. Appreciate that the owner had posted ""No Dumping"" signs. Now how to go about reinforcing that? ",Archived,"3509 Capital Boulevard Raleigh, NC 27604, USA",6,35.82763315,-78.58697896,https://seeclickfix.com/api/v2/issues/1199673,27899,2014-07-22T19:37:40-04:00,2015-01-12T09:57:45-05:00,2014-07-23T12:01:34-04:00,2015-01-12T09:57:45-05:00
2199,1199612,Potholes,This is the location of a pothole that is getting bigger by the day and can cause damage to vehicles. Please repair.,Archived,"2016 Trawick Road Raleigh, North Carolina",4,35.80709268,-78.57733294,https://seeclickfix.com/api/v2/issues/1199612,377021,2014-07-22T18:59:33-04:00,2014-07-23T12:00:11-04:00,,2014-07-23T12:00:11-04:00
2200,1199602,Potholes,There is a dangerous pothole on Skycrest. It is getting bigger by the day and can do damage to cars if not repaired soon.,Archived,"4121 Standing Rock Way Raleigh, North Carolina",2,35.810304,-78.569157,https://seeclickfix.com/api/v2/issues/1199602,377021,2014-07-22T18:54:09-04:00,2014-07-22T19:00:08-04:00,,2014-07-22T19:00:08-04:00
2201,1199536,Vegetation / Overgrowth,View of the intersection at Courtland Dr. and Wake Forest Rd. is blocked by vegetation/overgrowth. ,Archived,"Courtland Dr. And Wake Forest Rd. Raleigh, North Carolina",4,35.798978,-78.6265229,https://seeclickfix.com/api/v2/issues/1199536,0,2014-07-22T17:57:18-04:00,2014-07-25T21:42:09-04:00,,2014-07-23T08:43:39-04:00
2202,1199529,Other Issues not noted above,storm water running down drive instead of run off pipe busted and blocked by  sink hole filled with gravel ,Archived,"1323 Mordecai Dr. Raleigh, North Carolina",4,35.7980469,-78.630797,https://seeclickfix.com/api/v2/issues/1199529,0,2014-07-22T17:51:57-04:00,2014-07-23T08:42:11-04:00,,2014-07-23T08:42:11-04:00
2203,1199466,Other Issues not noted above,storm water run off pipe busted and blocked by  sink hole filled with gravel ,Archived,"1323 Mordecai Dr. Raleigh, North Carolina",5,35.7980469,-78.630797,https://seeclickfix.com/api/v2/issues/1199466,0,2014-07-22T17:48:41-04:00,2014-07-23T16:21:58-04:00,,2014-07-23T14:23:14-04:00
2204,1199429,Other Issues not noted above,broken storm water runoff pipe blocked by sink hole filed with gravel in neighbors yard ,Archived,"1323 Mordecai Drive  Raleigh, North Carolina",7,35.7980469,-78.630797,https://seeclickfix.com/api/v2/issues/1199429,0,2014-07-22T17:43:29-04:00,2014-07-24T15:48:50-04:00,2014-07-23T14:29:09-04:00,2014-07-24T13:38:35-04:00
2205,1199294,Signals / Signs,"When the ""walk"" symbol changes to the ""stop"" hand for crossing Polk at Blount, the red hand lasts for an inordinate amount of time before the light changes. In other words, you are tricked into thinking that the light will change so you don't cross the street, and then the light takes forever to change!  Can't this delay be adjusted?",Archived,"507 North Blount Street Raleigh, NC 27604, USA",3,35.78624725,-78.63629913,https://seeclickfix.com/api/v2/issues/1199294,0,2014-07-22T15:51:23-04:00,2014-07-23T14:30:13-04:00,2014-07-23T08:25:49-04:00,2014-07-23T14:30:13-04:00
2206,1199287,Garbage / Recycling / Yard Waste,Used Furniture (couch) has been sitting at the curb for a month and needs to be removed.,Archived,"2952 Ligon St Raleigh, North Carolina",3,35.789296,-78.690149,https://seeclickfix.com/api/v2/issues/1199287,0,2014-07-22T15:47:08-04:00,2015-01-12T09:57:44-05:00,2014-07-23T08:26:33-04:00,2015-01-12T09:57:44-05:00
2207,1199280,Other Issues not noted above,"Yellow ""Caution"" tape spread out on property, making it appear there is a problem with the property and neighboring home.",Archived,"3008 Ligon St  Raleigh, North Carolina",2,35.789286,-78.690744,https://seeclickfix.com/api/v2/issues/1199280,0,2014-07-22T15:44:27-04:00,2014-07-24T13:32:39-04:00,2014-07-23T08:28:39-04:00,2014-07-24T13:32:39-04:00
2208,1199003,Vegetation / Overgrowth,"Tree limbs, along with Kudzu, are encroaching over the backyard fence and into our yard along the property line in the back of Eastgate Park.  ",Archived,"1005 Wofford Ln Raleigh, North Carolina",4,35.8377089,-78.623542,https://seeclickfix.com/api/v2/issues/1199003,0,2014-07-22T12:44:15-04:00,2014-07-23T15:57:06-04:00,2014-07-22T13:56:58-04:00,2014-07-23T14:31:27-04:00
2209,1198806,Grass needs cutting,Grass & weeds very tall. Not cut in weeks.,Archived,"4307 Saint James Church Road Raleigh, North Carolina",2,35.83959177,-78.57425348,https://seeclickfix.com/api/v2/issues/1198806,0,2014-07-22T10:43:58-04:00,2014-07-28T10:50:23-04:00,2014-07-22T11:37:36-04:00,2014-07-28T10:50:23-04:00
2210,1198671,Sidewalks,There is a sinkhole behind a storm drain at Midwood and Myers St. The hole is 1 foot in diameter and is easily a 4-5 foot drop. ,Archived,"1806 Midwood Drive Raleigh, North Carolina",2,35.79852379,-78.61972632,https://seeclickfix.com/api/v2/issues/1198671,10091,2014-07-22T08:55:07-04:00,2014-07-31T10:50:23-04:00,2014-07-22T11:42:30-04:00,2014-07-31T10:50:23-04:00
2211,1198640,Bus stop overgrown,"I reported this in June, bit nothing has been done.

There is so much vegetation that I have to lean out over the road, in to traffic, for the bus driver to see me. The sign for the bus stop is almost completely hidden. Sometimes the bus has to make a very quick stop and misses the sign by 30ft or more because they couldn't see me.",Archived,"1431-1499 Wake Forest Rd Raleigh, North Carolina",9,35.7989651,-78.6265897,https://seeclickfix.com/api/v2/issues/1198640,136423,2014-07-22T08:31:55-04:00,2014-07-28T10:58:44-04:00,2014-07-22T11:49:09-04:00,2014-07-28T10:48:50-04:00
2212,1198631,Sidewalks,Broken sidewalk eroding,Archived,"620 Cutler Street Raleigh, NC 27603, USA",4,35.77336268,-78.65189337,https://seeclickfix.com/api/v2/issues/1198631,353617,2014-07-22T08:20:35-04:00,2014-07-31T11:21:14-04:00,2014-07-22T08:28:40-04:00,2014-07-31T10:49:54-04:00
2213,1197994,Signals / Signs,"It's been 9 weeks since my initial report of issue #1073138. Please resubmit that report to Public Works.
Thank you for promptly responding to this request.",Archived,"532 - 538 N. Person St. Raleigh, North Carolina",2,35.78755,-78.633993,https://seeclickfix.com/api/v2/issues/1197994,0,2014-07-21T23:33:17-04:00,2014-07-22T08:11:14-04:00,,2014-07-22T08:11:14-04:00
2214,1197867,Last week's recycling not picked up,"Called in Friday that my and my neighbor's recycling was missed.  No big deal.  Neighbor called again today, and he was told that they don't do pickups on Monday.  Again, no big deal.  Yet over lunch, somehow their recycling was retrieved.  Mine, 10 yards away, remains full.  Come on, guys?   I hate that you missed our houses.  Mistakes happen.  But when you come and empty my bin, please don't toss is haphazardly into the street like it's been hit by a car (because that's what happened to my neighbor today).  We respect you (neighbors put coolers of iced water bottles out in hot days!), so please return it to us.  ",Archived,"1511 Delmont Drive Raleigh, North Carolina",3,35.778172,-78.700518,https://seeclickfix.com/api/v2/issues/1197867,0,2014-07-21T22:40:47-04:00,2014-07-23T14:37:29-04:00,2014-07-23T08:48:28-04:00,2014-07-23T14:37:29-04:00
2215,1197750,Stormwater drain full of leaves and debris,"The stormwater drain on the southwest corner of Glenwood and Cole is completely blocked by leaves and trash meaning that no water can get down, creating flooding problems on the Wade/Glenwood off ramp. ",Archived,"Glenwood And Cole Raleigh, NC",2,35.7972358,-78.6476717,https://seeclickfix.com/api/v2/issues/1197750,0,2014-07-21T20:57:38-04:00,2014-07-22T08:27:53-04:00,2014-07-22T08:16:55-04:00,2014-07-22T08:27:53-04:00
2216,1197534,Signals / Signs,"It seems odd that this intersection has a stop sign one way but not the other.  I travel it twice a day, sometimes more and have never seen a car leaving the gravel parking lot.  Could a stop sign instead be put for the gravel lot and the sign on the road be taken out so both directions can travel freely?",Archived,"755-799 West Hargett Street Raleigh, North Carolina",4,35.77875193,-78.65225502,https://seeclickfix.com/api/v2/issues/1197534,127875,2014-07-21T19:00:08-04:00,2014-12-19T14:27:50-05:00,2014-07-22T08:19:09-04:00,2014-12-19T14:27:50-05:00
2217,1197525,Vegetation / Overgrowth,Yard has not been mowed in several weeks.  The weeds are over a foot high.  ,Archived,"707 Chamberlain St Raleigh, North Carolina",3,35.794509,-78.6654889,https://seeclickfix.com/api/v2/issues/1197525,0,2014-07-21T18:53:14-04:00,2014-07-24T08:41:03-04:00,2014-07-22T08:20:23-04:00,2014-07-24T08:41:02-04:00
2218,1197508,Potholes,There is a giant pothole on ACC here spanning the entire width of the lane.,Archived,"7921 Acc Boulevard Raleigh, North Carolina",3,35.91773562,-78.78145978,https://seeclickfix.com/api/v2/issues/1197508,0,2014-07-21T18:42:13-04:00,2014-07-24T07:13:07-04:00,2014-07-22T08:21:30-04:00,2014-07-23T14:16:18-04:00
2219,1197468,Other Issues not noted above,A large tree limb was knocked down during the storm and it blocking the street.,Archived,"616 N East St Raleigh, North Carolina",3,35.788445,-78.63152,https://seeclickfix.com/api/v2/issues/1197468,0,2014-07-21T18:18:31-04:00,2014-07-22T11:44:19-04:00,2014-07-22T08:22:39-04:00,2014-07-22T11:44:19-04:00
2220,1197332,Horrible stench,"This area as of late, has a horid odor that makes sitting at that light unbearable. It smells like something is decomposing.",Archived,"1588-1598 Corporation Parkway Raleigh, NC 27604, USA",2,35.80335975,-78.56450815,https://seeclickfix.com/api/v2/issues/1197332,0,2014-07-21T17:00:06-04:00,2015-01-07T14:38:00-05:00,,2015-01-07T14:38:00-05:00
2221,1197312,Signals / Signs,"In road sensors on Corporation Parkway to turn left onto N New Hope Rd do not seem to work no matter where you stop (before, at  or after stop bar) in middle lane. ",Archived,"1595 Corporation Parkway Raleigh, North Carolina",2,35.80347675,-78.564252,https://seeclickfix.com/api/v2/issues/1197312,0,2014-07-21T16:38:15-04:00,2014-07-24T08:20:44-04:00,2014-07-22T08:23:30-04:00,2014-07-24T08:20:44-04:00
2222,1197248,Sidewalks,"A portion of the sidewalk that fronts Raleigh City Farm on E. Franklin Street is badly in need of repair. The Person Street neighborhood was recently named by USA Today as one of the ""10 Up and Coming Neighborhoods."" As foot traffic increases, appearance and safety should be a high priority for the City of Raleigh. Thank for your attention to this important matter. ",Archived,"800 Blount Street Raleigh, North Carolina",4,35.790247,-78.63553,https://seeclickfix.com/api/v2/issues/1197248,0,2014-07-21T15:42:47-04:00,2014-07-23T08:12:47-04:00,2014-07-22T08:24:18-04:00,2014-07-22T11:40:19-04:00
2223,1196925,Potholes,"30 ft below the ""Capital Hills Connector"" intersection, in the CENTER of the 3 SOUTHBOUND lanes, there is the a large shallow pothole which will, left unattended, become a dangerous pothole.   This is likely because the U-turn traffic typically lands in the this lane.  This is a heavily travelled roadway, and traffic crosses this area doing 55mph or greater, including semi's and other heavy vehicles, when the light allows it - so significant damage to vehicles, or causation of an accident, can ensue.  It would be appropriate for this area to be paved with a more durable surface.",Archived,"3970 Capital Boulevard Raleigh, North Carolina",5,35.88501028,-78.56833169,https://seeclickfix.com/api/v2/issues/1196925,369128,2014-07-21T13:28:25-04:00,2015-01-12T09:57:44-05:00,2014-11-19T15:27:24-05:00,2015-01-12T09:57:44-05:00
2224,1196828,Cans on curb for 2+weeks.,This is at 1017 Athens.  Cans left on curb.  Thanks!,Archived,"1168-1198 Athens Dr Raleigh, North Carolina",3,35.7728512,-78.7150903,https://seeclickfix.com/api/v2/issues/1196828,367427,2014-07-21T12:17:41-04:00,2014-07-22T15:45:33-04:00,2014-07-21T14:54:45-04:00,2014-07-22T15:28:50-04:00
2225,1196764,Garbage / Recycling / Yard Waste,Trash day was Thursday. Today is Monday.,Archived,"200 Jones Franklin Road Raleigh, NC 27606, USA",3,35.78098511,-78.72127914,https://seeclickfix.com/api/v2/issues/1196764,0,2014-07-21T11:27:05-04:00,2014-07-25T10:31:58-04:00,2014-07-21T14:55:42-04:00,2014-07-22T15:29:13-04:00
2226,1196677,Overgrowth blocking sidewalk,"There are trees and bushes that are overgrown here, and all along this block of Harrington. ",Archived,"101-119 S Harrington St Raleigh, North Carolina",5,35.77917521,-78.64504986,https://seeclickfix.com/api/v2/issues/1196677,68712,2014-07-21T10:33:35-04:00,2014-07-21T15:53:50-04:00,,2014-07-21T14:58:55-04:00
2227,1196670,Crosswalk signals installed but not on,"These crosswalk signals were installed at the corner of Hillsborough St and West St a few months ago but haven't been activated yet. It would be a big help to those in the area if they could be turned in, ir if we could get a response to why they're not being used yet. Thanks! ",Archived,"406 Hillsborough St Raleigh, North Carolina",5,35.78076042,-78.64572577,https://seeclickfix.com/api/v2/issues/1196670,68712,2014-07-21T10:30:49-04:00,2014-07-22T14:19:31-04:00,2014-07-21T14:59:31-04:00,2014-07-22T13:59:36-04:00
2228,1196617,Abandoned cars on property,"Hi-There are 2 vehicles parked on the Burton side driveway of this house: the truck has not moved in 7 or 8 years and it is an eyesore. The green car has not moved in a year or so, but will need to move to get the truck out. Both are clearly visible from the street. Thank you.",Archived,"1615 Fairview Rd Raleigh, North Carolina",2,35.801811,-78.642813,https://seeclickfix.com/api/v2/issues/1196617,0,2014-07-21T09:50:04-04:00,2014-07-23T14:27:58-04:00,2014-07-21T10:20:40-04:00,2014-07-23T14:27:58-04:00
2229,1196591,Street Light,"I live at 1200 Swallow Court in Raleigh.  This street light is in the cul-de-sac, and it goes off and on intermittently, with it being dark a lot of the time.  It makes the whole cul-de-sac dark.  Please fix it as soon as possible.  It has been like this for a while.",Archived,"Raleigh Beltline Raleigh, North Carolina",2,35.75710716,-78.71967241,https://seeclickfix.com/api/v2/issues/1196591,0,2014-07-21T09:34:07-04:00,2014-07-21T10:19:44-04:00,,2014-07-21T10:19:44-04:00
2230,1196501,Potholes,Pothole on Lynn Road going west. About halfway between Ray Road and Lake Lynn trail entrance,Archived,"Lynn Road  Raleigh, North Carolina",4,35.87236725,-78.69456234,https://seeclickfix.com/api/v2/issues/1196501,0,2014-07-21T08:12:00-04:00,2014-07-24T12:17:48-04:00,,2014-07-21T10:08:31-04:00
2231,1196146,Signals / Signs,Srsly?,Archived,"617-621 Hutton Street Raleigh, NC 27606, USA",2,35.79084396,-78.70186615,https://seeclickfix.com/api/v2/issues/1196146,0,2014-07-20T22:04:11-04:00,2014-07-23T14:15:53-04:00,2014-07-21T10:06:08-04:00,2014-07-23T14:15:53-04:00
2232,1196144,Garbage / Recycling / Yard Waste,Trash in the road. And litter all over the median big bags of it,Archived,"Deboy Street & Raleigh Beltline Raleigh, NC 27606, USA",2,35.77820206,-78.70803833,https://seeclickfix.com/api/v2/issues/1196144,0,2014-07-20T22:01:43-04:00,2014-07-21T10:05:21-04:00,,2014-07-21T10:05:21-04:00
2233,1196070,Vegetation / Overgrowth,Entrance to Raleigh Greenway behind 1101 Theresa Ct. blocked by overgrowth.,Archived,"1101 Theresa Ct Raleigh, North Carolina",3,35.875596,-78.6549579,https://seeclickfix.com/api/v2/issues/1196070,0,2014-07-20T20:44:11-04:00,2014-07-31T15:40:44-04:00,2014-07-23T14:11:03-04:00,2014-07-24T15:17:48-04:00
2234,1196066,Multiple vehicles parked in yard,"Cars and rusty trailers parked in yard, making neighborhood look ugly, lowering property values. ",Archived,"7305 Mine Shaft Rd Raleigh, North Carolina",2,35.876792,-78.657149,https://seeclickfix.com/api/v2/issues/1196066,0,2014-07-20T20:32:40-04:00,2014-07-28T10:47:14-04:00,2014-07-21T09:54:23-04:00,2014-07-28T10:47:14-04:00
2235,1196061,Other Issues not noted above,Utility box run over by car.,Archived,"925 Sawmill Rd. Raleigh, North Carolina",3,35.8852649,-78.662259,https://seeclickfix.com/api/v2/issues/1196061,0,2014-07-20T20:18:38-04:00,2014-07-23T14:14:26-04:00,,2014-07-23T14:14:26-04:00
2236,1195787,Trash Bins Overfilled,Yeah bin is overflowing. May be an issue of the trash bin opening size not large enough for pizza boxes. Perhaps consider trash bin size modification or more frequent pickup? Require pizza restaurant to provide additional outdoor trash receptacles that can hold their boxes?,Archived,"222 Glenwood Avenue Raleigh, North Carolina",3,35.7836251,-78.6471448,https://seeclickfix.com/api/v2/issues/1195787,162564,2014-07-20T15:02:02-04:00,2014-07-21T10:21:36-04:00,2014-07-21T09:49:29-04:00,2014-07-21T10:21:36-04:00
2237,1195729,Street Light,The lamp cover is broken off and laying near the ground.,Archived,"Little Rock Trail Raleigh, NC 27601, USA",3,35.76995086,-78.63105011,https://seeclickfix.com/api/v2/issues/1195729,4436,2014-07-20T14:04:34-04:00,2015-01-12T09:57:44-05:00,2014-07-21T09:47:54-04:00,2015-01-12T09:57:44-05:00
2238,1195474,Vegetation / Overgrowth,Bushes along Person Street need to be trimmed.,Archived,"309 Worth Street Raleigh, NC 27601, USA",7,35.77074433,-78.63486481,https://seeclickfix.com/api/v2/issues/1195474,55092,2014-07-20T11:42:43-04:00,2015-01-12T09:57:44-05:00,2014-07-21T09:45:41-04:00,2015-01-12T09:57:44-05:00
2239,1195467,Loud motocycles,"Is there a law requiring that motorcycles have mufflers? If there is, why don't the police enforce it? There are many motorcyclists on a weekend without mufflers. They are much, much louder than police and fire sirens. They can be heard for 1/2 mile at least and go right down Dawson past the police station with impunity, often in the middle of the night. Why do we have to live with this?",Archived,"Nash Square Raleigh, North Carolina",6,35.7778347,-78.6423561,https://seeclickfix.com/api/v2/issues/1195467,0,2014-07-20T11:38:02-04:00,2014-07-25T13:16:27-04:00,2014-07-21T09:44:34-04:00,2014-07-25T13:15:10-04:00
